Reading in data from ../common/square.input
Number of particles: 225
Number of vertices: 4
xmin -7.5 xmax 7.5
ymin -7.5 ymax 7.5
Found 225 particles with maximum number of 4 vertices
Created simulation cell 15.0 by 15.0


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 4382/10000 best energy 706.0 ant 12 missing vert 0.0
Step 4383/10000 best energy 774.0 ant 27 missing vert 0.0
Step 4384/10000 best energy 679.0 ant 28 missing vert 0.0
Step 4385/10000 best energy 716.0 ant 11 missing vert 0.0
Step 4386/10000 best energy 713.0 ant 2 missing vert 0.0
Step 4387/10000 best energy 664.0 ant 27 missing vert 0.0
Step 4388/10000 best energy 727.0 ant 26 missing vert 0.0
Step 4389/10000 best energy 662.0 ant 19 missing vert 0.0
Step 4390/10000 best energy 649.0 ant 5 missing vert 0.0
Step 4391/10000 best energy 699.0 ant 0 missing vert 0.0
Step 4392/10000 best energy 695.0 ant 9 missing vert 0.0
Step 4393/10000 best energy 670.0 ant 24 missing vert 0.0
Step 4394/10000 best energy 701.0 ant 21 missing vert 0.0
Step 4395/10000 best energy 728.0 ant 3 missing vert 0.0
Step 4396/10000 best energy 675.0 ant 20 missing vert 0.0
Step 4397/10000 best energy 670.0 ant 31 missing vert 0.0
Step 4398/10000 best energy 645.0 ant 31 missing vert 0.0
Step 4399/10000 best energy 708.0 ant 21 missing vert 0.0
Step 4400/10000 best energy 713.0 ant 9 missing vert 0.0
Step 4401/10000 best energy 686.0 ant 22 missing vert 0.0
Step 4402/10000 best energy 686.0 ant 12 missing vert 0.0
Step 4403/10000 best energy 686.0 ant 30 missing vert 0.0
Step 4404/10000 best energy 729.0 ant 20 missing vert 0.0
Step 4405/10000 best energy 729.0 ant 16 missing vert 0.0
Step 4406/10000 best energy 666.0 ant 24 missing vert 0.0
Step 4407/10000 best energy 694.0 ant 28 missing vert 0.0
Step 4408/10000 best energy 742.0 ant 20 missing vert 0.0
Step 4409/10000 best energy 699.0 ant 15 missing vert 0.0
Step 4410/10000 best energy 709.0 ant 26 missing vert 0.0
Step 4411/10000 best energy 714.0 ant 10 missing vert 0.0
Step 4412/10000 best energy 640.0 ant 30 missing vert 0.0
Step 4413/10000 best energy 746.0 ant 18 missing vert 0.0
Step 4414/10000 best energy 719.0 ant 12 missing vert 0.0
Step 4415/10000 best energy 719.0 ant 15 missing vert 0.0
Step 4416/10000 best energy 657.0 ant 13 missing vert 0.0
Step 4417/10000 best energy 673.0 ant 10 missing vert 0.0
Step 4418/10000 best energy 716.0 ant 16 missing vert 0.0
Step 4419/10000 best energy 702.0 ant 29 missing vert 0.0
Step 4420/10000 best energy 713.0 ant 24 missing vert 0.0
Step 4421/10000 best energy 713.0 ant 23 missing vert 0.0
Step 4422/10000 best energy 677.0 ant 11 missing vert 0.0
Step 4423/10000 best energy 705.0 ant 0 missing vert 0.0
Step 4424/10000 best energy 720.0 ant 14 missing vert 0.0
Step 4425/10000 best energy 580.0 ant 5 missing vert 0.0
Step 4426/10000 best energy 711.0 ant 29 missing vert 0.0
Step 4427/10000 best energy 716.0 ant 13 missing vert 0.0
Step 4428/10000 best energy 717.0 ant 0 missing vert 0.0
Step 4429/10000 best energy 719.0 ant 9 missing vert 0.0
Step 4430/10000 best energy 704.0 ant 10 missing vert 0.0
Step 4431/10000 best energy 672.0 ant 24 missing vert 0.0
Step 4432/10000 best energy 697.0 ant 20 missing vert 0.0
Step 4433/10000 best energy 689.0 ant 7 missing vert 0.0
Step 4434/10000 best energy 710.0 ant 9 missing vert 0.0
Step 4435/10000 best energy 745.0 ant 19 missing vert 0.0
Step 4436/10000 best energy 714.0 ant 5 missing vert 0.0
Step 4437/10000 best energy 727.0 ant 15 missing vert 0.0
Step 4438/10000 best energy 657.0 ant 23 missing vert 0.0
Step 4439/10000 best energy 686.0 ant 2 missing vert 0.0
Step 4440/10000 best energy 761.0 ant 23 missing vert 0.0
Step 4441/10000 best energy 678.0 ant 11 missing vert 0.0
Step 4442/10000 best energy 669.0 ant 7 missing vert 0.0
Step 4443/10000 best energy 701.0 ant 3 missing vert 0.0
Step 4444/10000 best energy 721.0 ant 22 missing vert 0.0
Step 4445/10000 best energy 674.0 ant 28 missing vert 0.0
Step 4446/10000 best energy 725.0 ant 6 missing vert 0.0
Step 4447/10000 best energy 661.0 ant 13 missing vert 0.0
Step 4448/10000 best energy 668.0 ant 14 missing vert 0.0
Step 4449/10000 best energy 622.0 ant 26 missing vert 0.0
Step 4450/10000 best energy 706.0 ant 30 missing vert 0.0
Step 4451/10000 best energy 726.0 ant 6 missing vert 0.0
Step 4452/10000 best energy 655.0 ant 24 missing vert 0.0
Step 4453/10000 best energy 715.0 ant 30 missing vert 0.0
Step 4454/10000 best energy 730.0 ant 27 missing vert 0.0
Step 4455/10000 best energy 698.0 ant 12 missing vert 0.0
Step 4456/10000 best energy 673.0 ant 18 missing vert 0.0
Step 4457/10000 best energy 682.0 ant 14 missing vert 0.0
Step 4458/10000 best energy 683.0 ant 15 missing vert 0.0
Step 4459/10000 best energy 651.0 ant 26 missing vert 0.0
Step 4460/10000 best energy 641.0 ant 16 missing vert 0.0
Step 4461/10000 best energy 651.0 ant 19 missing vert 0.0
Step 4462/10000 best energy 705.0 ant 19 missing vert 0.0
Step 4463/10000 best energy 737.0 ant 20 missing vert 0.0
Step 4464/10000 best energy 649.0 ant 16 missing vert 0.0
Step 4465/10000 best energy 763.0 ant 3 missing vert 0.0
Step 4466/10000 best energy 729.0 ant 2 missing vert 0.0
Step 4467/10000 best energy 691.0 ant 16 missing vert 0.0
Step 4468/10000 best energy 715.0 ant 17 missing vert 0.0
Step 4469/10000 best energy 673.0 ant 24 missing vert 0.0
Step 4470/10000 best energy 653.0 ant 19 missing vert 0.0
Step 4471/10000 best energy 704.0 ant 4 missing vert 0.0
Step 4472/10000 best energy 678.0 ant 23 missing vert 0.0
Step 4473/10000 best energy 655.0 ant 3 missing vert 0.0
Step 4474/10000 best energy 687.0 ant 0 missing vert 0.0
Step 4475/10000 best energy 725.0 ant 22 missing vert 0.0
Step 4476/10000 best energy 735.0 ant 5 missing vert 0.0
Step 4477/10000 best energy 664.0 ant 24 missing vert 0.0
Step 4478/10000 best energy 689.0 ant 30 missing vert 0.0
Step 4479/10000 best energy 677.0 ant 17 missing vert 0.0
Step 4480/10000 best energy 693.0 ant 21 missing vert 0.0
Step 4481/10000 best energy 722.0 ant 0 missing vert 0.0
Step 4482/10000 best energy 679.0 ant 18 missing vert 0.0
Step 4483/10000 best energy 720.0 ant 23 missing vert 0.0
Step 4484/10000 best energy 745.0 ant 24 missing vert 0.0
Step 4485/10000 best energy 713.0 ant 20 missing vert 0.0
Step 4486/10000 best energy 721.0 ant 3 missing vert 0.0
Step 4487/10000 best energy 692.0 ant 1 missing vert 0.0
Step 4488/10000 best energy 677.0 ant 28 missing vert 0.0
Step 4489/10000 best energy 746.0 ant 24 missing vert 0.0
Step 4490/10000 best energy 738.0 ant 21 missing vert 0.0
Step 4491/10000 best energy 676.0 ant 16 missing vert 0.0
Step 4492/10000 best energy 654.0 ant 17 missing vert 0.0
Step 4493/10000 best energy 706.0 ant 3 missing vert 0.0
Step 4494/10000 best energy 754.0 ant 16 missing vert 0.0
Step 4495/10000 best energy 708.0 ant 12 missing vert 0.0
Step 4496/10000 best energy 725.0 ant 11 missing vert 0.0
Step 4497/10000 best energy 734.0 ant 8 missing vert 0.0
Step 4498/10000 best energy 663.0 ant 19 missing vert 0.0
Step 4499/10000 best energy 703.0 ant 17 missing vert 0.0
Step 4500/10000 best energy 739.0 ant 27 missing vert 0.0
Step 4501/10000 best energy 689.0 ant 28 missing vert 0.0
Step 4502/10000 best energy 683.0 ant 1 missing vert 0.0
Step 4503/10000 best energy 705.0 ant 5 missing vert 0.0
Step 4504/10000 best energy 666.0 ant 15 missing vert 0.0
Step 4505/10000 best energy 733.0 ant 30 missing vert 0.0
Step 4506/10000 best energy 660.0 ant 11 missing vert 0.0
Step 4507/10000 best energy 726.0 ant 4 missing vert 0.0
Step 4508/10000 best energy 721.0 ant 17 missing vert 0.0
Step 4509/10000 best energy 708.0 ant 28 missing vert 0.0
Step 4510/10000 best energy 678.0 ant 3 missing vert 0.0
Step 4511/10000 best energy 714.0 ant 19 missing vert 0.0
Step 4512/10000 best energy 709.0 ant 29 missing vert 0.0
Step 4513/10000 best energy 721.0 ant 31 missing vert 0.0
Step 4514/10000 best energy 743.0 ant 9 missing vert 0.0
Step 4515/10000 best energy 680.0 ant 29 missing vert 0.0
Step 4516/10000 best energy 684.0 ant 22 missing vert 0.0
Step 4517/10000 best energy 647.0 ant 20 missing vert 0.0
Step 4518/10000 best energy 716.0 ant 1 missing vert 0.0
Step 4519/10000 best energy 652.0 ant 21 missing vert 0.0
Step 4520/10000 best energy 755.0 ant 16 missing vert 0.0
Step 4521/10000 best energy 708.0 ant 22 missing vert 0.0
Step 4522/10000 best energy 664.0 ant 2 missing vert 0.0
Step 4523/10000 best energy 709.0 ant 26 missing vert 0.0
Step 4524/10000 best energy 764.0 ant 17 missing vert 0.0
Step 4525/10000 best energy 727.0 ant 22 missing vert 0.0
Step 4526/10000 best energy 686.0 ant 28 missing vert 0.0
Step 4527/10000 best energy 679.0 ant 15 missing vert 0.0
Step 4528/10000 best energy 714.0 ant 23 missing vert 0.0
Step 4529/10000 best energy 736.0 ant 23 missing vert 0.0
Step 4530/10000 best energy 718.0 ant 20 missing vert 0.0
Step 4531/10000 best energy 709.0 ant 13 missing vert 0.0
Step 4532/10000 best energy 676.0 ant 11 missing vert 0.0
Step 4533/10000 best energy 682.0 ant 20 missing vert 0.0
Step 4534/10000 best energy 659.0 ant 30 missing vert 0.0
Step 4535/10000 best energy 732.0 ant 14 missing vert 0.0
Step 4536/10000 best energy 668.0 ant 11 missing vert 0.0
Step 4537/10000 best energy 709.0 ant 10 missing vert 0.0
Step 4538/10000 best energy 739.0 ant 30 missing vert 0.0
Step 4539/10000 best energy 667.0 ant 4 missing vert 0.0
Step 4540/10000 best energy 721.0 ant 14 missing vert 0.0
Step 4541/10000 best energy 735.0 ant 26 missing vert 0.0
Step 4542/10000 best energy 709.0 ant 30 missing vert 0.0
Step 4543/10000 best energy 636.0 ant 8 missing vert 0.0
Step 4544/10000 best energy 719.0 ant 31 missing vert 0.0
Step 4545/10000 best energy 687.0 ant 16 missing vert 0.0
Step 4546/10000 best energy 654.0 ant 21 missing vert 0.0
Step 4547/10000 best energy 684.0 ant 18 missing vert 0.0
Step 4548/10000 best energy 735.0 ant 15 missing vert 0.0
Step 4549/10000 best energy 719.0 ant 1 missing vert 0.0
Step 4550/10000 best energy 688.0 ant 16 missing vert 0.0
Step 4551/10000 best energy 689.0 ant 5 missing vert 0.0
Step 4552/10000 best energy 733.0 ant 6 missing vert 0.0
Step 4553/10000 best energy 722.0 ant 5 missing vert 0.0
Step 4554/10000 best energy 687.0 ant 28 missing vert 0.0
Step 4555/10000 best energy 734.0 ant 18 missing vert 0.0
Step 4556/10000 best energy 724.0 ant 14 missing vert 0.0
Step 4557/10000 best energy 750.0 ant 17 missing vert 0.0
Step 4558/10000 best energy 713.0 ant 23 missing vert 0.0
Step 4559/10000 best energy 710.0 ant 12 missing vert 0.0
Step 4560/10000 best energy 668.0 ant 7 missing vert 0.0
Step 4561/10000 best energy 695.0 ant 19 missing vert 0.0
Step 4562/10000 best energy 720.0 ant 27 missing vert 0.0
Step 4563/10000 best energy 695.0 ant 2 missing vert 0.0
Step 4564/10000 best energy 711.0 ant 24 missing vert 0.0
Step 4565/10000 best energy 693.0 ant 3 missing vert 0.0
Step 4566/10000 best energy 741.0 ant 31 missing vert 0.0
Step 4567/10000 best energy 645.0 ant 5 missing vert 0.0
Step 4568/10000 best energy 687.0 ant 12 missing vert 0.0
Step 4569/10000 best energy 693.0 ant 29 missing vert 0.0
Step 4570/10000 best energy 672.0 ant 20 missing vert 0.0
Step 4571/10000 best energy 697.0 ant 5 missing vert 0.0
Step 4572/10000 best energy 741.0 ant 24 missing vert 0.0
Step 4573/10000 best energy 723.0 ant 12 missing vert 0.0
Step 4574/10000 best energy 661.0 ant 5 missing vert 0.0
Step 4575/10000 best energy 707.0 ant 13 missing vert 0.0
Step 4576/10000 best energy 692.0 ant 18 missing vert 0.0
Step 4577/10000 best energy 711.0 ant 3 missing vert 0.0
Step 4578/10000 best energy 741.0 ant 11 missing vert 0.0
Step 4579/10000 best energy 712.0 ant 3 missing vert 0.0
Step 4580/10000 best energy 719.0 ant 18 missing vert 0.0
Step 4581/10000 best energy 685.0 ant 30 missing vert 0.0
Step 4582/10000 best energy 698.0 ant 26 missing vert 0.0
Step 4583/10000 best energy 726.0 ant 8 missing vert 0.0
Step 4584/10000 best energy 701.0 ant 1 missing vert 0.0
Step 4585/10000 best energy 740.0 ant 0 missing vert 0.0
Step 4586/10000 best energy 672.0 ant 31 missing vert 0.0
Step 4587/10000 best energy 694.0 ant 14 missing vert 0.0
Step 4588/10000 best energy 679.0 ant 23 missing vert 0.0
Step 4589/10000 best energy 723.0 ant 0 missing vert 0.0
Step 4590/10000 best energy 731.0 ant 22 missing vert 0.0
Step 4591/10000 best energy 641.0 ant 23 missing vert 0.0
Step 4592/10000 best energy 740.0 ant 31 missing vert 0.0
Step 4593/10000 best energy 747.0 ant 8 missing vert 0.0
Step 4594/10000 best energy 692.0 ant 29 missing vert 0.0
Step 4595/10000 best energy 697.0 ant 19 missing vert 0.0
Step 4596/10000 best energy 707.0 ant 28 missing vert 0.0
Step 4597/10000 best energy 744.0 ant 30 missing vert 0.0
Step 4598/10000 best energy 779.0 ant 8 missing vert 0.0
Step 4599/10000 best energy 696.0 ant 0 missing vert 0.0
Step 4600/10000 best energy 707.0 ant 6 missing vert 0.0
Step 4601/10000 best energy 686.0 ant 29 missing vert 0.0
Step 4602/10000 best energy 738.0 ant 19 missing vert 0.0
Step 4603/10000 best energy 656.0 ant 24 missing vert 0.0
Step 4604/10000 best energy 702.0 ant 19 missing vert 0.0
Step 4605/10000 best energy 677.0 ant 7 missing vert 0.0
Step 4606/10000 best energy 709.0 ant 10 missing vert 0.0
Step 4607/10000 best energy 682.0 ant 22 missing vert 0.0
Step 4608/10000 best energy 722.0 ant 31 missing vert 0.0
Step 4609/10000 best energy 621.0 ant 5 missing vert 0.0
Step 4610/10000 best energy 677.0 ant 9 missing vert 0.0
Step 4611/10000 best energy 727.0 ant 14 missing vert 0.0
Step 4612/10000 best energy 693.0 ant 13 missing vert 0.0
Step 4613/10000 best energy 724.0 ant 7 missing vert 0.0
Step 4614/10000 best energy 719.0 ant 25 missing vert 0.0
Step 4615/10000 best energy 693.0 ant 6 missing vert 0.0
Step 4616/10000 best energy 698.0 ant 0 missing vert 0.0
Step 4617/10000 best energy 707.0 ant 17 missing vert 0.0
Step 4618/10000 best energy 691.0 ant 13 missing vert 0.0
Step 4619/10000 best energy 736.0 ant 1 missing vert 0.0
Step 4620/10000 best energy 677.0 ant 5 missing vert 0.0
Step 4621/10000 best energy 706.0 ant 21 missing vert 0.0
Step 4622/10000 best energy 710.0 ant 16 missing vert 0.0
Step 4623/10000 best energy 719.0 ant 23 missing vert 0.0
Step 4624/10000 best energy 712.0 ant 4 missing vert 0.0
Step 4625/10000 best energy 658.0 ant 14 missing vert 0.0
Step 4626/10000 best energy 718.0 ant 25 missing vert 0.0
Step 4627/10000 best energy 724.0 ant 4 missing vert 0.0
Step 4628/10000 best energy 707.0 ant 30 missing vert 0.0
Step 4629/10000 best energy 686.0 ant 31 missing vert 0.0
Step 4630/10000 best energy 711.0 ant 27 missing vert 0.0
Step 4631/10000 best energy 740.0 ant 27 missing vert 0.0
Step 4632/10000 best energy 707.0 ant 26 missing vert 0.0
Step 4633/10000 best energy 639.0 ant 8 missing vert 0.0
Step 4634/10000 best energy 718.0 ant 17 missing vert 0.0
Step 4635/10000 best energy 699.0 ant 18 missing vert 0.0
Step 4636/10000 best energy 667.0 ant 15 missing vert 0.0
Step 4637/10000 best energy 692.0 ant 29 missing vert 0.0
Step 4638/10000 best energy 702.0 ant 21 missing vert 0.0
Step 4639/10000 best energy 724.0 ant 14 missing vert 0.0
Step 4640/10000 best energy 722.0 ant 7 missing vert 0.0
Step 4641/10000 best energy 738.0 ant 7 missing vert 0.0
Step 4642/10000 best energy 663.0 ant 28 missing vert 0.0
Step 4643/10000 best energy 777.0 ant 19 missing vert 0.0
Step 4644/10000 best energy 693.0 ant 21 missing vert 0.0
Step 4645/10000 best energy 669.0 ant 10 missing vert 0.0
Step 4646/10000 best energy 724.0 ant 21 missing vert 0.0
Step 4647/10000 best energy 716.0 ant 18 missing vert 0.0
Step 4648/10000 best energy 724.0 ant 4 missing vert 0.0
Step 4649/10000 best energy 733.0 ant 5 missing vert 0.0
Step 4650/10000 best energy 671.0 ant 21 missing vert 0.0
Step 4651/10000 best energy 725.0 ant 27 missing vert 0.0
Step 4652/10000 best energy 699.0 ant 4 missing vert 0.0
Step 4653/10000 best energy 618.0 ant 4 missing vert 0.0
Step 4654/10000 best energy 659.0 ant 31 missing vert 0.0
Step 4655/10000 best energy 729.0 ant 2 missing vert 0.0
Step 4656/10000 best energy 730.0 ant 12 missing vert 0.0
Step 4657/10000 best energy 729.0 ant 3 missing vert 0.0
Step 4658/10000 best energy 706.0 ant 29 missing vert 0.0
Step 4659/10000 best energy 717.0 ant 12 missing vert 0.0
Step 4660/10000 best energy 734.0 ant 10 missing vert 0.0
Step 4661/10000 best energy 695.0 ant 5 missing vert 0.0
Step 4662/10000 best energy 683.0 ant 25 missing vert 0.0
Step 4663/10000 best energy 695.0 ant 8 missing vert 0.0
Step 4664/10000 best energy 737.0 ant 24 missing vert 0.0
Step 4665/10000 best energy 713.0 ant 31 missing vert 0.0
Step 4666/10000 best energy 730.0 ant 14 missing vert 0.0
Step 4667/10000 best energy 732.0 ant 26 missing vert 0.0
Step 4668/10000 best energy 732.0 ant 17 missing vert 0.0
Step 4669/10000 best energy 691.0 ant 9 missing vert 0.0
Step 4670/10000 best energy 695.0 ant 12 missing vert 0.0
Step 4671/10000 best energy 713.0 ant 25 missing vert 0.0
Step 4672/10000 best energy 655.0 ant 13 missing vert 0.0
Step 4673/10000 best energy 657.0 ant 29 missing vert 0.0
Step 4674/10000 best energy 699.0 ant 21 missing vert 0.0
Step 4675/10000 best energy 736.0 ant 12 missing vert 0.0
Step 4676/10000 best energy 689.0 ant 20 missing vert 0.0
Step 4677/10000 best energy 719.0 ant 4 missing vert 0.0
Step 4678/10000 best energy 697.0 ant 14 missing vert 0.0
Step 4679/10000 best energy 739.0 ant 6 missing vert 0.0
Step 4680/10000 best energy 743.0 ant 24 missing vert 0.0
Step 4681/10000 best energy 689.0 ant 21 missing vert 0.0
Step 4682/10000 best energy 693.0 ant 31 missing vert 0.0
Step 4683/10000 best energy 717.0 ant 17 missing vert 0.0
Step 4684/10000 best energy 663.0 ant 31 missing vert 0.0
Step 4685/10000 best energy 751.0 ant 11 missing vert 0.0
Step 4686/10000 best energy 675.0 ant 24 missing vert 0.0
Step 4687/10000 best energy 644.0 ant 8 missing vert 0.0
Step 4688/10000 best energy 713.0 ant 30 missing vert 0.0
Step 4689/10000 best energy 722.0 ant 4 missing vert 0.0
Step 4690/10000 best energy 703.0 ant 24 missing vert 0.0
Step 4691/10000 best energy 701.0 ant 18 missing vert 0.0
Step 4692/10000 best energy 699.0 ant 24 missing vert 0.0
Step 4693/10000 best energy 689.0 ant 3 missing vert 0.0
Step 4694/10000 best energy 661.0 ant 18 missing vert 0.0
Step 4695/10000 best energy 694.0 ant 16 missing vert 0.0
Step 4696/10000 best energy 690.0 ant 31 missing vert 0.0
Step 4697/10000 best energy 735.0 ant 22 missing vert 0.0
Step 4698/10000 best energy 659.0 ant 2 missing vert 0.0
Step 4699/10000 best energy 674.0 ant 5 missing vert 0.0
Step 4700/10000 best energy 775.0 ant 16 missing vert 0.0
Step 4701/10000 best energy 693.0 ant 24 missing vert 0.0
Step 4702/10000 best energy 714.0 ant 0 missing vert 0.0
Step 4703/10000 best energy 720.0 ant 18 missing vert 0.0
Step 4704/10000 best energy 697.0 ant 10 missing vert 0.0
Step 4705/10000 best energy 680.0 ant 25 missing vert 0.0
Step 4706/10000 best energy 690.0 ant 26 missing vert 0.0
Step 4707/10000 best energy 768.0 ant 1 missing vert 0.0
Step 4708/10000 best energy 671.0 ant 20 missing vert 0.0
Step 4709/10000 best energy 722.0 ant 31 missing vert 0.0
Step 4710/10000 best energy 734.0 ant 16 missing vert 0.0
Step 4711/10000 best energy 669.0 ant 13 missing vert 0.0
Step 4712/10000 best energy 682.0 ant 21 missing vert 0.0
Step 4713/10000 best energy 682.0 ant 11 missing vert 0.0
Step 4714/10000 best energy 716.0 ant 23 missing vert 0.0
Step 4715/10000 best energy 676.0 ant 16 missing vert 0.0
Step 4716/10000 best energy 663.0 ant 8 missing vert 0.0
Step 4717/10000 best energy 676.0 ant 4 missing vert 0.0
Step 4718/10000 best energy 668.0 ant 25 missing vert 0.0
Step 4719/10000 best energy 692.0 ant 17 missing vert 0.0
Step 4720/10000 best energy 718.0 ant 8 missing vert 0.0
Step 4721/10000 best energy 744.0 ant 21 missing vert 0.0
Step 4722/10000 best energy 710.0 ant 30 missing vert 0.0
Step 4723/10000 best energy 704.0 ant 27 missing vert 0.0
Step 4724/10000 best energy 704.0 ant 6 missing vert 0.0
Step 4725/10000 best energy 720.0 ant 8 missing vert 0.0
Step 4726/10000 best energy 729.0 ant 25 missing vert 0.0
Step 4727/10000 best energy 679.0 ant 27 missing vert 0.0
Step 4728/10000 best energy 661.0 ant 13 missing vert 0.0
Step 4729/10000 best energy 687.0 ant 0 missing vert 0.0
Step 4730/10000 best energy 711.0 ant 18 missing vert 0.0
Step 4731/10000 best energy 723.0 ant 14 missing vert 0.0
Step 4732/10000 best energy 689.0 ant 12 missing vert 0.0
Step 4733/10000 best energy 756.0 ant 23 missing vert 0.0
Step 4734/10000 best energy 736.0 ant 1 missing vert 0.0
Step 4735/10000 best energy 612.0 ant 17 missing vert 0.0
Step 4736/10000 best energy 694.0 ant 26 missing vert 0.0
Step 4737/10000 best energy 687.0 ant 23 missing vert 0.0
Step 4738/10000 best energy 655.0 ant 25 missing vert 0.0
Step 4739/10000 best energy 684.0 ant 17 missing vert 0.0
Step 4740/10000 best energy 729.0 ant 3 missing vert 0.0
Step 4741/10000 best energy 713.0 ant 10 missing vert 0.0
Step 4742/10000 best energy 660.0 ant 22 missing vert 0.0
Step 4743/10000 best energy 710.0 ant 27 missing vert 0.0
Step 4744/10000 best energy 707.0 ant 2 missing vert 0.0
Step 4745/10000 best energy 757.0 ant 25 missing vert 0.0
Step 4746/10000 best energy 706.0 ant 21 missing vert 0.0
Step 4747/10000 best energy 684.0 ant 28 missing vert 0.0
Step 4748/10000 best energy 669.0 ant 8 missing vert 0.0
Step 4749/10000 best energy 676.0 ant 17 missing vert 0.0
Step 4750/10000 best energy 625.0 ant 1 missing vert 0.0
Step 4751/10000 best energy 704.0 ant 25 missing vert 0.0
Step 4752/10000 best energy 702.0 ant 27 missing vert 0.0
Step 4753/10000 best energy 727.0 ant 28 missing vert 0.0
Step 4754/10000 best energy 715.0 ant 29 missing vert 0.0
Step 4755/10000 best energy 687.0 ant 2 missing vert 0.0
Step 4756/10000 best energy 690.0 ant 30 missing vert 0.0
Step 4757/10000 best energy 707.0 ant 7 missing vert 0.0
Step 4758/10000 best energy 734.0 ant 15 missing vert 0.0
Step 4759/10000 best energy 719.0 ant 26 missing vert 0.0
Step 4760/10000 best energy 724.0 ant 28 missing vert 0.0
Step 4761/10000 best energy 681.0 ant 28 missing vert 0.0
Step 4762/10000 best energy 663.0 ant 16 missing vert 0.0
Step 4763/10000 best energy 661.0 ant 12 missing vert 0.0
Step 4764/10000 best energy 693.0 ant 25 missing vert 0.0
Step 4765/10000 best energy 704.0 ant 28 missing vert 0.0
Step 4766/10000 best energy 707.0 ant 24 missing vert 0.0
Step 4767/10000 best energy 659.0 ant 10 missing vert 0.0
Step 4768/10000 best energy 689.0 ant 7 missing vert 0.0
Step 4769/10000 best energy 655.0 ant 2 missing vert 0.0
Step 4770/10000 best energy 726.0 ant 24 missing vert 0.0
Step 4771/10000 best energy 664.0 ant 12 missing vert 0.0
Step 4772/10000 best energy 690.0 ant 11 missing vert 0.0
Step 4773/10000 best energy 664.0 ant 27 missing vert 0.0
Step 4774/10000 best energy 764.0 ant 21 missing vert 0.0
Step 4775/10000 best energy 713.0 ant 3 missing vert 0.0
Step 4776/10000 best energy 718.0 ant 0 missing vert 0.0
Step 4777/10000 best energy 718.0 ant 16 missing vert 0.0
Step 4778/10000 best energy 762.0 ant 13 missing vert 0.0
Step 4779/10000 best energy 738.0 ant 5 missing vert 0.0
Step 4780/10000 best energy 697.0 ant 3 missing vert 0.0
Step 4781/10000 best energy 680.0 ant 24 missing vert 0.0
Step 4782/10000 best energy 694.0 ant 3 missing vert 0.0
Step 4783/10000 best energy 729.0 ant 6 missing vert 0.0
Step 4784/10000 best energy 688.0 ant 20 missing vert 0.0
Step 4785/10000 best energy 735.0 ant 1 missing vert 0.0
Step 4786/10000 best energy 656.0 ant 31 missing vert 0.0
Step 4787/10000 best energy 683.0 ant 21 missing vert 0.0
Step 4788/10000 best energy 658.0 ant 8 missing vert 0.0
Step 4789/10000 best energy 615.0 ant 26 missing vert 0.0
Step 4790/10000 best energy 696.0 ant 0 missing vert 0.0
Step 4791/10000 best energy 755.0 ant 31 missing vert 0.0
Step 4792/10000 best energy 729.0 ant 8 missing vert 0.0
Step 4793/10000 best energy 743.0 ant 23 missing vert 0.0
Step 4794/10000 best energy 716.0 ant 30 missing vert 0.0
Step 4795/10000 best energy 685.0 ant 4 missing vert 0.0
Step 4796/10000 best energy 646.0 ant 29 missing vert 0.0
Step 4797/10000 best energy 649.0 ant 31 missing vert 0.0
Step 4798/10000 best energy 712.0 ant 2 missing vert 0.0
Step 4799/10000 best energy 727.0 ant 2 missing vert 0.0
Step 4800/10000 best energy 716.0 ant 22 missing vert 0.0
Step 4801/10000 best energy 635.0 ant 30 missing vert 0.0
Step 4802/10000 best energy 707.0 ant 6 missing vert 0.0
Step 4803/10000 best energy 678.0 ant 12 missing vert 0.0
Step 4804/10000 best energy 671.0 ant 13 missing vert 0.0
Step 4805/10000 best energy 685.0 ant 12 missing vert 0.0
Step 4806/10000 best energy 696.0 ant 18 missing vert 0.0
Step 4807/10000 best energy 684.0 ant 29 missing vert 0.0
Step 4808/10000 best energy 750.0 ant 20 missing vert 0.0
Step 4809/10000 best energy 733.0 ant 27 missing vert 0.0
Step 4810/10000 best energy 723.0 ant 29 missing vert 0.0
Step 4811/10000 best energy 693.0 ant 18 missing vert 0.0
Step 4812/10000 best energy 775.0 ant 1 missing vert 0.0
Step 4813/10000 best energy 731.0 ant 1 missing vert 0.0
Step 4814/10000 best energy 691.0 ant 3 missing vert 0.0
Step 4815/10000 best energy 713.0 ant 20 missing vert 0.0
Step 4816/10000 best energy 732.0 ant 31 missing vert 0.0
Step 4817/10000 best energy 666.0 ant 3 missing vert 0.0
Step 4818/10000 best energy 749.0 ant 15 missing vert 0.0
Step 4819/10000 best energy 645.0 ant 4 missing vert 0.0
Step 4820/10000 best energy 706.0 ant 2 missing vert 0.0
Step 4821/10000 best energy 688.0 ant 29 missing vert 0.0
Step 4822/10000 best energy 685.0 ant 5 missing vert 0.0
Step 4823/10000 best energy 740.0 ant 3 missing vert 0.0
Step 4824/10000 best energy 738.0 ant 17 missing vert 0.0
Step 4825/10000 best energy 635.0 ant 31 missing vert 0.0
Step 4826/10000 best energy 761.0 ant 6 missing vert 0.0
Step 4827/10000 best energy 684.0 ant 1 missing vert 0.0
Step 4828/10000 best energy 707.0 ant 31 missing vert 0.0
