Reading in data from ../common/square.input
Number of particles: 225
Number of vertices: 4
xmin -7.5 xmax 7.5
ymin -7.5 ymax 7.5
Found 225 particles with maximum number of 4 vertices
Created simulation cell 15.0 by 15.0


Starting ACO with 32 ants 8 threads  alpha=1.0 beta=2.0 evap=0.9
Step 395/1000 best energy 651.0 ant 4 missing vert 0.0
Step 396/1000 best energy 713.0 ant 17 missing vert 0.0
Step 397/1000 best energy 637.0 ant 25 missing vert 0.0
Step 398/1000 best energy 634.0 ant 19 missing vert 0.0
Step 399/1000 best energy 678.0 ant 23 missing vert 0.0
Step 400/1000 best energy 663.0 ant 21 missing vert 0.0
Step 401/1000 best energy 601.0 ant 4 missing vert 0.0
Step 402/1000 best energy 736.0 ant 2 missing vert 0.0
Step 403/1000 best energy 633.0 ant 0 missing vert 0.0
Step 404/1000 best energy 686.0 ant 3 missing vert 0.0
Step 405/1000 best energy 704.0 ant 24 missing vert 0.0
Step 406/1000 best energy 609.0 ant 16 missing vert 0.0
Step 407/1000 best energy 593.0 ant 26 missing vert 0.0
Step 408/1000 best energy 675.0 ant 17 missing vert 0.0
Step 409/1000 best energy 609.0 ant 13 missing vert 0.0
Step 410/1000 best energy 617.0 ant 24 missing vert 0.0
Step 411/1000 best energy 619.0 ant 18 missing vert 0.0
Step 412/1000 best energy 664.0 ant 9 missing vert 0.0
Step 413/1000 best energy 665.0 ant 2 missing vert 0.0
Step 414/1000 best energy 654.0 ant 19 missing vert 0.0
Step 415/1000 best energy 610.0 ant 16 missing vert 0.0
Step 416/1000 best energy 635.0 ant 18 missing vert 0.0
Step 417/1000 best energy 664.0 ant 7 missing vert 0.0
Step 418/1000 best energy 672.0 ant 7 missing vert 0.0
Step 419/1000 best energy 647.0 ant 19 missing vert 0.0
Step 420/1000 best energy 647.0 ant 13 missing vert 0.0
Step 421/1000 best energy 626.0 ant 0 missing vert 0.0
Step 422/1000 best energy 616.0 ant 10 missing vert 0.0
Step 423/1000 best energy 625.0 ant 10 missing vert 0.0
Step 424/1000 best energy 615.0 ant 1 missing vert 0.0
Step 425/1000 best energy 621.0 ant 4 missing vert 0.0
Step 426/1000 best energy 684.0 ant 31 missing vert 0.0
Step 427/1000 best energy 588.0 ant 22 missing vert 0.0
Step 428/1000 best energy 672.0 ant 7 missing vert 0.0
Step 429/1000 best energy 623.0 ant 11 missing vert 0.0
Step 430/1000 best energy 624.0 ant 18 missing vert 0.0
Step 431/1000 best energy 696.0 ant 19 missing vert 0.0
Step 432/1000 best energy 584.0 ant 2 missing vert 0.0
Step 433/1000 best energy 601.0 ant 16 missing vert 0.0
Step 434/1000 best energy 657.0 ant 23 missing vert 0.0
Step 435/1000 best energy 634.0 ant 10 missing vert 0.0
Step 436/1000 best energy 630.0 ant 10 missing vert 0.0
